ID,time,domain,event_type
6535.0,224.1,1.0,deallocate
6535.0,224.1,4.0,allocate
6535.0,224.1,4.0,deallocate
6535.0,224.1,1.0,allocate
6535.0,224.2,1.0,deallocate
6535.0,224.2,4.0,allocate
6535.0,224.2,4.0,deallocate
6535.0,224.2,1.0,allocate
6535.0,224.3,1.0,deallocate
6535.0,224.3,4.0,allocate
6535.0,224.3,4.0,deallocate
6535.0,224.3,1.0,allocate
6535.0,224.4,1.0,deallocate
6535.0,224.4,4.0,allocate
6535.0,224.4,4.0,deallocate
6535.0,224.4,1.0,allocate
6535.0,224.5,1.0,deallocate
6535.0,224.5,4.0,allocate
6535.0,224.5,4.0,deallocate
6535.0,224.5,1.0,allocate
6535.0,224.6,1.0,deallocate
6535.0,224.6,4.0,allocate
6535.0,224.6,4.0,deallocate
6535.0,224.6,1.0,allocate
6535.0,224.7,1.0,deallocate
6535.0,224.7,4.0,allocate
6535.0,224.7,4.0,deallocate
6535.0,224.7,1.0,allocate
6535.0,224.8,1.0,deallocate
6535.0,224.8,4.0,allocate
6535.0,224.8,4.0,deallocate
6535.0,224.8,1.0,allocate
6535.0,224.9,1.0,deallocate
6535.0,224.9,4.0,allocate
6535.0,224.9,4.0,deallocate
6535.0,224.9,1.0,allocate
6535.0,225.0,1.0,deallocate
6535.0,225.0,4.0,allocate
6535.0,225.0,4.0,deallocate
6535.0,225.0,1.0,allocate
6535.0,225.1,1.0,deallocate
6535.0,225.1,4.0,allocate
6535.0,225.1,4.0,deallocate
6535.0,225.1,1.0,allocate
6535.0,225.2,1.0,deallocate
6535.0,225.2,4.0,allocate
6535.0,225.2,4.0,deallocate
6535.0,225.2,1.0,allocate
6535.0,225.3,1.0,deallocate
6535.0,225.3,4.0,allocate
6535.0,225.3,4.0,deallocate
6535.0,225.3,1.0,allocate
6535.0,225.4,1.0,deallocate
6535.0,225.4,4.0,allocate
6535.0,225.4,4.0,deallocate
6535.0,225.4,1.0,allocate
6535.0,225.5,1.0,deallocate
6535.0,225.5,4.0,allocate
6535.0,225.5,4.0,deallocate
6535.0,225.5,1.0,allocate
6535.0,225.6,1.0,deallocate
6535.0,225.6,4.0,allocate
6535.0,225.6,4.0,deallocate
6535.0,225.6,1.0,allocate
6535.0,225.7,1.0,deallocate
6535.0,225.7,4.0,allocate
6535.0,225.7,4.0,deallocate
6535.0,225.7,1.0,allocate
6535.0,225.8,1.0,deallocate
6535.0,225.8,4.0,allocate
6535.0,225.8,4.0,deallocate
6535.0,225.8,1.0,allocate
6535.0,225.9,1.0,deallocate
6535.0,225.9,4.0,allocate
6535.0,225.9,4.0,deallocate
6535.0,225.9,1.0,allocate
6535.0,226.0,1.0,deallocate
6535.0,226.0,4.0,allocate
6535.0,226.0,4.0,deallocate
6535.0,226.0,1.0,allocate
6535.0,226.1,1.0,deallocate
6535.0,226.1,4.0,allocate
6535.0,226.1,4.0,deallocate
6535.0,226.1,1.0,allocate
6535.0,226.2,1.0,deallocate
6535.0,226.2,4.0,allocate
6535.0,226.2,4.0,deallocate
6535.0,226.2,1.0,allocate
6535.0,226.3,1.0,deallocate
6535.0,226.3,4.0,allocate
6535.0,226.3,4.0,deallocate
6535.0,226.3,1.0,allocate
6535.0,226.4,1.0,deallocate
6535.0,226.4,4.0,allocate
6535.0,226.4,4.0,deallocate
6535.0,226.4,1.0,allocate
6535.0,226.5,1.0,deallocate
6535.0,226.5,4.0,allocate
6535.0,226.5,4.0,deallocate
6535.0,226.5,1.0,allocate
6535.0,226.6,1.0,deallocate
6535.0,226.6,4.0,allocate
6535.0,226.6,4.0,deallocate
6535.0,226.6,1.0,allocate
6535.0,226.7,1.0,deallocate
6535.0,226.7,4.0,allocate
6535.0,226.7,4.0,deallocate
6535.0,226.7,1.0,allocate
6535.0,226.8,1.0,deallocate
6535.0,226.8,4.0,allocate
6535.0,226.8,4.0,deallocate
6535.0,226.8,1.0,allocate
6535.0,226.9,1.0,deallocate
6535.0,226.9,4.0,allocate
6535.0,226.9,4.0,deallocate
6535.0,226.9,1.0,allocate
6535.0,227.0,1.0,deallocate
6535.0,227.0,4.0,allocate
6535.0,227.0,4.0,deallocate
6535.0,227.0,1.0,allocate
6535.0,227.1,1.0,deallocate
6535.0,227.1,4.0,allocate
6535.0,227.1,4.0,deallocate
6535.0,227.1,1.0,allocate
6535.0,227.2,1.0,deallocate
6535.0,227.2,4.0,allocate
6535.0,227.2,4.0,deallocate
6535.0,227.2,1.0,allocate
6535.0,227.3,1.0,deallocate
6535.0,227.3,4.0,allocate
6535.0,227.3,4.0,deallocate
6535.0,227.3,1.0,allocate
6535.0,227.4,1.0,deallocate
6535.0,227.4,4.0,allocate
6535.0,227.4,4.0,deallocate
6535.0,227.4,1.0,allocate
6535.0,227.5,1.0,deallocate
6535.0,227.5,4.0,allocate
6535.0,227.5,4.0,deallocate
6535.0,227.5,1.0,allocate
6535.0,227.6,1.0,deallocate
6535.0,227.6,4.0,allocate
6535.0,227.6,4.0,deallocate
6535.0,227.6,1.0,allocate
6535.0,227.7,1.0,deallocate
6535.0,227.7,4.0,allocate
6535.0,227.7,4.0,deallocate
6535.0,227.7,1.0,allocate
6535.0,227.8,1.0,deallocate
6535.0,227.8,4.0,allocate
6535.0,227.8,4.0,deallocate
6535.0,227.8,1.0,allocate
6535.0,227.9,1.0,deallocate
6535.0,227.9,4.0,allocate
6535.0,227.9,4.0,deallocate
6535.0,227.9,1.0,allocate
6535.0,228.0,1.0,deallocate
6535.0,228.0,4.0,allocate
6535.0,228.0,4.0,deallocate
6535.0,228.0,1.0,allocate
6535.0,228.1,1.0,deallocate
6535.0,228.1,4.0,allocate
6535.0,228.1,4.0,deallocate
6535.0,228.1,1.0,allocate
6535.0,228.2,1.0,deallocate
6535.0,228.2,4.0,allocate
6535.0,228.2,4.0,deallocate
6535.0,228.2,1.0,allocate
6535.0,228.3,1.0,deallocate
6535.0,228.3,4.0,allocate
6535.0,228.3,4.0,deallocate
6535.0,228.3,1.0,allocate
6535.0,228.4,1.0,deallocate
6535.0,228.4,4.0,allocate
6535.0,228.4,4.0,deallocate
6535.0,228.4,1.0,allocate
6535.0,228.5,1.0,deallocate
6535.0,228.5,4.0,allocate
6535.0,228.5,4.0,deallocate
6535.0,228.5,1.0,allocate
6535.0,228.6,1.0,deallocate
6535.0,228.6,4.0,allocate
6535.0,228.6,4.0,deallocate
6535.0,228.6,1.0,allocate
6535.0,228.7,1.0,deallocate
6535.0,228.7,4.0,allocate
6535.0,228.7,4.0,deallocate
6535.0,228.7,1.0,allocate
6535.0,228.8,1.0,deallocate
6535.0,228.8,4.0,allocate
6535.0,228.8,4.0,deallocate
6535.0,228.8,1.0,allocate
6535.0,228.9,1.0,deallocate
6535.0,228.9,4.0,allocate
6535.0,228.9,4.0,deallocate
6535.0,228.9,1.0,allocate
6535.0,229.0,1.0,deallocate
6535.0,229.0,4.0,allocate
6535.0,229.0,4.0,deallocate
6535.0,229.0,1.0,allocate
6535.0,229.1,1.0,deallocate
6535.0,229.1,4.0,allocate
6535.0,229.1,4.0,deallocate
6535.0,229.1,1.0,allocate
6535.0,229.2,1.0,deallocate
6535.0,229.2,4.0,allocate
6535.0,229.2,4.0,deallocate
6535.0,229.2,1.0,allocate
6535.0,229.3,1.0,deallocate
6535.0,229.3,4.0,allocate
6535.0,229.3,4.0,deallocate
6535.0,229.3,1.0,allocate
6535.0,229.4,1.0,deallocate
6535.0,229.4,4.0,allocate
6535.0,229.4,4.0,deallocate
6535.0,229.4,1.0,allocate
6535.0,229.5,1.0,deallocate
6535.0,229.5,4.0,allocate
6535.0,229.5,4.0,deallocate
6535.0,229.5,1.0,allocate
6535.0,229.6,1.0,deallocate
6535.0,229.6,4.0,allocate
6535.0,229.6,4.0,deallocate
6535.0,229.6,1.0,allocate
6535.0,229.7,1.0,deallocate
6535.0,229.7,4.0,allocate
6535.0,229.7,4.0,deallocate
6535.0,229.7,1.0,allocate
6535.0,229.8,1.0,deallocate
6535.0,229.8,4.0,allocate
6535.0,229.8,4.0,deallocate
6535.0,229.8,1.0,allocate
6535.0,229.9,1.0,deallocate
6535.0,229.9,4.0,allocate
6535.0,229.9,4.0,deallocate
6535.0,229.9,1.0,allocate
6535.0,230.0,1.0,deallocate
6535.0,230.0,4.0,allocate
6535.0,230.0,4.0,deallocate
6535.0,230.0,1.0,allocate
6535.0,230.1,1.0,deallocate
6535.0,230.1,4.0,allocate
6535.0,230.1,4.0,deallocate
6535.0,230.1,1.0,allocate
6535.0,230.2,1.0,deallocate
6535.0,230.2,4.0,allocate
6535.0,246.8,4.0,deallocate
6535.0,247.2,7.0,allocate
6535.0,265.1,7.0,deallocate
6535.0,267.0,0.0,allocate
6549.0,215.4,0.0,allocate
6550.0,216.1,0.0,allocate
6551.0,182.0,9.0,allocate
6551.0,190.2,9.0,deallocate
6551.0,213.7,1.0,allocate
6559.0,191.8,8.0,allocate
6559.0,220.4,8.0,deallocate
6559.0,222.3,4.0,allocate
6559.0,240.4,4.0,deallocate
6559.0,240.6,7.0,allocate
6559.0,255.6,7.0,deallocate
6559.0,256.8,0.0,allocate
6564.0,190.0,6.0,allocate
6564.0,198.8,6.0,deallocate
6564.0,203.1,9.0,allocate
6564.0,214.9,9.0,deallocate
6564.0,221.1,1.0,allocate
6564.0,235.5,1.0,deallocate
6564.0,240.6,3.0,allocate
6564.0,254.5,3.0,deallocate
6564.0,258.9,8.0,allocate
6564.0,267.2,8.0,deallocate
6564.0,273.0,4.0,allocate
6564.0,279.2,4.0,deallocate
6564.0,283.3,7.0,allocate
6564.0,290.5,7.0,deallocate
6564.0,294.1,0.0,allocate
6566.0,216.0,0.0,allocate
6566.0,226.5,0.0,deallocate
6566.0,227.8,5.0,allocate
6566.0,251.2,5.0,deallocate
6566.0,264.8,2.0,allocate
6567.0,235.8,6.0,allocate
6572.0,190.0,3.0,allocate
6572.0,221.1,3.0,deallocate
6583.0,216.5,0.0,allocate
6583.0,249.2,0.0,deallocate
6583.0,251.9,5.0,allocate
6583.0,266.6,5.0,deallocate
6591.0,217.1,0.0,allocate
6591.0,229.6,0.0,deallocate
6591.0,230.4,5.0,allocate
6591.0,243.4,5.0,deallocate
6591.0,248.8,2.0,allocate
6591.0,262.5,2.0,deallocate
6597.0,182.9,9.0,allocate
6597.0,185.7,9.0,deallocate
6597.0,210.6,1.0,allocate
6603.0,195.8,1.0,allocate
6609.0,218.1,2.0,allocate
6609.0,242.2,2.0,deallocate
6611.0,191.4,3.0,allocate
6611.0,195.0,3.0,deallocate
6611.0,199.8,8.0,allocate
6611.0,221.0,8.0,deallocate
6611.0,222.3,4.0,allocate
6611.0,236.0,4.0,deallocate
6611.0,236.1,7.0,allocate
6611.0,248.8,7.0,deallocate
6611.0,249.9,0.0,allocate
6619.0,218.5,0.0,allocate
6619.0,232.0,0.0,deallocate
6619.0,233.1,5.0,allocate
6619.0,247.1,5.0,deallocate
6619.0,252.8,2.0,allocate
6619.0,264.9,2.0,deallocate
6623.0,218.5,0.0,allocate
6623.0,248.5,0.0,deallocate
6623.0,252.8,5.0,allocate
6628.0,188.1,6.0,allocate
6628.0,193.4,6.0,deallocate
6628.0,197.3,9.0,allocate
6628.0,206.9,9.0,deallocate
6628.0,211.9,1.0,allocate
6628.0,222.9,1.0,deallocate
6628.0,226.8,3.0,allocate
6628.0,236.5,3.0,deallocate
6628.0,241.0,8.0,allocate
6633.0,191.6,3.0,allocate
6633.0,191.9,3.0,deallocate
6633.0,194.6,8.0,allocate
6633.0,223.0,8.0,deallocate
6633.0,225.3,4.0,allocate
6633.0,248.6,4.0,deallocate
6633.0,249.0,7.0,allocate
6633.0,275.9,7.0,deallocate
6633.0,278.1,0.0,allocate
6639.0,257.8,5.0,allocate
6647.0,191.6,3.0,allocate
6647.0,192.3,3.0,deallocate
6647.0,194.3,8.0,allocate
6647.0,219.1,8.0,deallocate
6647.0,219.1,0.0,allocate
6647.0,219.1,0.0,deallocate
6647.0,219.1,8.0,allocate
6647.0,219.2,8.0,deallocate
6647.0,219.2,0.0,allocate
6647.0,219.2,0.0,deallocate
6647.0,219.2,8.0,allocate
6647.0,219.3,8.0,deallocate
6647.0,219.3,0.0,allocate
6647.0,219.3,0.0,deallocate
6647.0,219.3,8.0,allocate
6647.0,219.4,8.0,deallocate
6647.0,219.4,0.0,allocate
6647.0,219.4,0.0,deallocate
6647.0,219.4,8.0,allocate
6647.0,219.5,8.0,deallocate
6647.0,219.5,0.0,allocate
6647.0,219.5,0.0,deallocate
6647.0,219.5,8.0,allocate
6647.0,219.6,8.0,deallocate
6647.0,219.6,0.0,allocate
6647.0,219.6,0.0,deallocate
6647.0,219.6,8.0,allocate
6647.0,219.7,8.0,deallocate
6647.0,219.7,0.0,allocate
6647.0,219.7,0.0,deallocate
6647.0,219.7,8.0,allocate
6647.0,219.8,8.0,deallocate
6647.0,219.8,0.0,allocate
6647.0,219.8,0.0,deallocate
6647.0,219.8,8.0,allocate
6647.0,219.9,8.0,deallocate
6647.0,219.9,0.0,allocate
6647.0,219.9,0.0,deallocate
6647.0,219.9,8.0,allocate
6647.0,220.0,8.0,deallocate
6647.0,220.0,0.0,allocate
6647.0,220.0,0.0,deallocate
6647.0,220.0,8.0,allocate
6647.0,220.1,8.0,deallocate
6647.0,220.1,0.0,allocate
6647.0,220.1,0.0,deallocate
6647.0,220.1,8.0,allocate
6647.0,220.2,8.0,deallocate
6647.0,220.2,0.0,allocate
6647.0,220.2,0.0,deallocate
6647.0,220.2,8.0,allocate
6647.0,220.3,8.0,deallocate
6647.0,220.3,0.0,allocate
6647.0,220.3,0.0,deallocate
6647.0,220.3,8.0,allocate
6647.0,220.4,8.0,deallocate
6647.0,220.4,0.0,allocate
6647.0,220.4,0.0,deallocate
6647.0,220.4,8.0,allocate
6647.0,220.5,8.0,deallocate
6647.0,220.5,0.0,allocate
6647.0,220.5,0.0,deallocate
6647.0,220.5,8.0,allocate
6647.0,220.6,8.0,deallocate
6647.0,220.6,0.0,allocate
6647.0,220.6,0.0,deallocate
6647.0,220.6,8.0,allocate
6647.0,220.7,8.0,deallocate
6647.0,220.7,0.0,allocate
6647.0,220.7,0.0,deallocate
6647.0,220.7,8.0,allocate
6647.0,220.8,8.0,deallocate
6647.0,220.8,0.0,allocate
6647.0,220.8,0.0,deallocate
6647.0,220.8,8.0,allocate
6647.0,220.9,8.0,deallocate
6647.0,220.9,0.0,allocate
6647.0,220.9,0.0,deallocate
6647.0,220.9,8.0,allocate
6647.0,221.0,8.0,deallocate
6647.0,221.0,0.0,allocate
6647.0,221.0,0.0,deallocate
6647.0,221.0,8.0,allocate
6647.0,221.1,8.0,deallocate
6647.0,221.1,0.0,allocate
6647.0,221.1,0.0,deallocate
6647.0,221.1,8.0,allocate
6647.0,221.2,8.0,deallocate
6647.0,221.2,0.0,allocate
6647.0,221.2,0.0,deallocate
6647.0,221.2,8.0,allocate
6647.0,221.3,8.0,deallocate
6647.0,221.3,0.0,allocate
6647.0,221.3,0.0,deallocate
6647.0,221.3,8.0,allocate
6647.0,221.4,8.0,deallocate
6647.0,221.4,0.0,allocate
6647.0,221.4,0.0,deallocate
6647.0,221.4,8.0,allocate
6647.0,221.5,8.0,deallocate
6647.0,221.5,0.0,allocate
6647.0,221.5,0.0,deallocate
6647.0,221.5,8.0,allocate
6647.0,221.6,8.0,deallocate
6647.0,221.6,0.0,allocate
6647.0,221.6,0.0,deallocate
6647.0,221.6,8.0,allocate
6647.0,221.7,8.0,deallocate
6647.0,221.7,0.0,allocate
6647.0,221.7,0.0,deallocate
6647.0,221.7,8.0,allocate
6647.0,221.8,8.0,deallocate
6647.0,221.8,0.0,allocate
6647.0,221.8,0.0,deallocate
6647.0,221.8,8.0,allocate
6647.0,221.9,8.0,deallocate
6647.0,221.9,0.0,allocate
6647.0,221.9,0.0,deallocate
6647.0,221.9,8.0,allocate
6647.0,222.0,8.0,deallocate
6647.0,222.0,0.0,allocate
6647.0,222.0,0.0,deallocate
6647.0,222.0,8.0,allocate
6647.0,222.1,8.0,deallocate
6647.0,222.1,0.0,allocate
6647.0,222.1,0.0,deallocate
6647.0,222.1,8.0,allocate
6647.0,222.2,8.0,deallocate
6647.0,222.2,0.0,allocate
6647.0,222.2,0.0,deallocate
6647.0,222.2,8.0,allocate
6647.0,222.3,8.0,deallocate
6647.0,222.3,0.0,allocate
6647.0,222.3,0.0,deallocate
6647.0,222.3,8.0,allocate
6647.0,222.4,8.0,deallocate
6647.0,222.4,0.0,allocate
6647.0,222.4,0.0,deallocate
6647.0,222.4,8.0,allocate
6647.0,222.5,8.0,deallocate
6647.0,222.5,0.0,allocate
6647.0,222.5,0.0,deallocate
6647.0,222.5,8.0,allocate
6647.0,222.6,8.0,deallocate
6647.0,222.6,0.0,allocate
6647.0,222.6,0.0,deallocate
6647.0,222.6,8.0,allocate
6647.0,222.7,8.0,deallocate
6647.0,222.7,0.0,allocate
6647.0,222.7,0.0,deallocate
6647.0,222.7,8.0,allocate
6647.0,222.8,8.0,deallocate
6647.0,222.8,0.0,allocate
6647.0,222.8,0.0,deallocate
6647.0,222.8,8.0,allocate
6647.0,222.9,8.0,deallocate
6647.0,222.9,0.0,allocate
6647.0,224.7,0.0,deallocate
6647.0,224.7,4.0,allocate
6647.0,224.8,4.0,deallocate
6647.0,224.8,0.0,allocate
6647.0,224.8,0.0,deallocate
6647.0,224.8,4.0,allocate
6647.0,224.9,4.0,deallocate
6647.0,224.9,0.0,allocate
6647.0,224.9,0.0,deallocate
6647.0,224.9,4.0,allocate
6647.0,225.0,4.0,deallocate
6647.0,225.0,0.0,allocate
6647.0,225.0,0.0,deallocate
6647.0,225.0,4.0,allocate
6647.0,225.1,4.0,deallocate
6647.0,225.1,0.0,allocate
6647.0,225.1,0.0,deallocate
6647.0,225.1,4.0,allocate
6647.0,225.2,4.0,deallocate
6647.0,225.2,0.0,allocate
6647.0,225.2,0.0,deallocate
6647.0,225.2,4.0,allocate
6647.0,225.3,4.0,deallocate
6647.0,225.3,0.0,allocate
6647.0,225.3,0.0,deallocate
6647.0,225.3,4.0,allocate
6647.0,225.4,4.0,deallocate
6647.0,225.4,0.0,allocate
6647.0,225.4,0.0,deallocate
6647.0,225.4,4.0,allocate
6647.0,225.5,4.0,deallocate
6647.0,225.5,0.0,allocate
6647.0,225.5,0.0,deallocate
6647.0,225.5,4.0,allocate
6647.0,225.6,4.0,deallocate
6647.0,225.6,0.0,allocate
6647.0,225.6,0.0,deallocate
6647.0,225.6,4.0,allocate
6647.0,225.7,4.0,deallocate
6647.0,225.7,0.0,allocate
6647.0,225.7,0.0,deallocate
6647.0,225.7,4.0,allocate
6647.0,225.8,4.0,deallocate
6647.0,225.8,0.0,allocate
6647.0,225.8,0.0,deallocate
6647.0,225.8,4.0,allocate
6647.0,225.9,4.0,deallocate
6647.0,225.9,0.0,allocate
6647.0,225.9,0.0,deallocate
6647.0,225.9,4.0,allocate
6647.0,226.0,4.0,deallocate
6647.0,226.0,0.0,allocate
6647.0,226.0,0.0,deallocate
6647.0,226.0,4.0,allocate
6647.0,226.1,4.0,deallocate
6647.0,226.1,0.0,allocate
6647.0,226.1,0.0,deallocate
6647.0,226.1,4.0,allocate
6647.0,226.2,4.0,deallocate
6647.0,226.2,0.0,allocate
6647.0,226.2,0.0,deallocate
6647.0,226.2,4.0,allocate
6647.0,226.3,4.0,deallocate
6647.0,226.3,0.0,allocate
6647.0,226.3,0.0,deallocate
6647.0,226.3,4.0,allocate
6647.0,226.4,4.0,deallocate
6647.0,226.4,0.0,allocate
6647.0,226.4,0.0,deallocate
6647.0,226.4,4.0,allocate
6647.0,226.5,4.0,deallocate
6647.0,226.5,0.0,allocate
6647.0,226.5,0.0,deallocate
6647.0,226.5,4.0,allocate
6647.0,226.6,4.0,deallocate
6647.0,226.6,0.0,allocate
6647.0,226.6,0.0,deallocate
6647.0,226.6,4.0,allocate
6647.0,226.7,4.0,deallocate
6647.0,226.7,0.0,allocate
6647.0,226.7,0.0,deallocate
6647.0,226.7,4.0,allocate
6647.0,226.8,4.0,deallocate
6647.0,226.8,0.0,allocate
6647.0,226.8,0.0,deallocate
6647.0,226.8,4.0,allocate
6647.0,226.9,4.0,deallocate
6647.0,226.9,0.0,allocate
6647.0,226.9,0.0,deallocate
6647.0,226.9,4.0,allocate
6647.0,227.0,4.0,deallocate
6647.0,227.0,0.0,allocate
6647.0,227.0,0.0,deallocate
6647.0,227.0,4.0,allocate
6647.0,227.1,4.0,deallocate
6647.0,227.1,0.0,allocate
6647.0,227.1,0.0,deallocate
6647.0,227.1,4.0,allocate
6647.0,227.2,4.0,deallocate
6647.0,227.2,0.0,allocate
6647.0,227.2,0.0,deallocate
6647.0,227.2,4.0,allocate
6647.0,227.3,4.0,deallocate
6647.0,227.3,0.0,allocate
6647.0,227.3,0.0,deallocate
6647.0,227.3,4.0,allocate
6647.0,227.4,4.0,deallocate
6647.0,227.4,0.0,allocate
6647.0,227.4,0.0,deallocate
6647.0,227.4,4.0,allocate
6647.0,227.5,4.0,deallocate
6647.0,227.5,0.0,allocate
6647.0,227.5,0.0,deallocate
6647.0,227.5,4.0,allocate
6647.0,227.6,4.0,deallocate
6647.0,227.6,0.0,allocate
6647.0,227.6,0.0,deallocate
6647.0,227.6,4.0,allocate
6647.0,227.7,4.0,deallocate
6647.0,227.7,0.0,allocate
6647.0,227.7,0.0,deallocate
6647.0,227.7,4.0,allocate
6647.0,227.8,4.0,deallocate
6647.0,227.8,0.0,allocate
6647.0,227.8,0.0,deallocate
6647.0,227.8,4.0,allocate
6647.0,227.9,4.0,deallocate
6647.0,227.9,0.0,allocate
6647.0,227.9,0.0,deallocate
6647.0,227.9,4.0,allocate
6647.0,228.0,4.0,deallocate
6647.0,228.0,0.0,allocate
6647.0,228.0,0.0,deallocate
6647.0,228.0,4.0,allocate
6647.0,228.1,4.0,deallocate
6647.0,228.1,0.0,allocate
6647.0,228.1,0.0,deallocate
6647.0,228.1,4.0,allocate
6647.0,228.2,4.0,deallocate
6647.0,228.2,0.0,allocate
6647.0,228.2,0.0,deallocate
6647.0,228.2,4.0,allocate
6647.0,228.3,4.0,deallocate
6647.0,228.3,0.0,allocate
6647.0,228.3,0.0,deallocate
6647.0,228.3,4.0,allocate
6647.0,228.4,4.0,deallocate
6647.0,228.4,0.0,allocate
6647.0,228.4,0.0,deallocate
6647.0,228.4,4.0,allocate
6647.0,228.5,4.0,deallocate
6647.0,228.5,0.0,allocate
6647.0,228.5,0.0,deallocate
6647.0,228.5,4.0,allocate
6647.0,228.6,4.0,deallocate
6647.0,228.6,0.0,allocate
6647.0,228.6,0.0,deallocate
6647.0,228.6,4.0,allocate
6647.0,228.7,4.0,deallocate
6647.0,228.7,0.0,allocate
6647.0,228.7,0.0,deallocate
6647.0,228.7,4.0,allocate
6647.0,228.8,4.0,deallocate
6647.0,228.8,0.0,allocate
6647.0,228.8,0.0,deallocate
6647.0,228.8,4.0,allocate
6647.0,228.9,4.0,deallocate
6647.0,228.9,0.0,allocate
6647.0,228.9,0.0,deallocate
6647.0,228.9,4.0,allocate
6647.0,229.0,4.0,deallocate
6647.0,229.0,0.0,allocate
6647.0,229.0,0.0,deallocate
6647.0,229.0,4.0,allocate
6647.0,229.1,4.0,deallocate
6647.0,229.1,0.0,allocate
6647.0,229.1,0.0,deallocate
6647.0,229.1,4.0,allocate
6647.0,229.2,4.0,deallocate
6647.0,229.2,0.0,allocate
6647.0,229.2,0.0,deallocate
6647.0,229.2,4.0,allocate
6647.0,229.3,4.0,deallocate
6647.0,229.3,0.0,allocate
6647.0,229.3,0.0,deallocate
6647.0,229.3,4.0,allocate
6647.0,229.4,4.0,deallocate
6647.0,229.4,0.0,allocate
6647.0,229.4,0.0,deallocate
6647.0,229.4,4.0,allocate
6647.0,229.5,4.0,deallocate
6647.0,229.5,0.0,allocate
6647.0,229.5,0.0,deallocate
6647.0,229.5,4.0,allocate
6647.0,229.6,4.0,deallocate
6647.0,229.6,0.0,allocate
6647.0,229.6,0.0,deallocate
6647.0,229.6,4.0,allocate
6647.0,229.7,4.0,deallocate
6647.0,229.7,0.0,allocate
6647.0,229.7,0.0,deallocate
6647.0,229.7,4.0,allocate
6647.0,229.8,4.0,deallocate
6647.0,229.8,0.0,allocate
6647.0,229.8,0.0,deallocate
6647.0,229.8,4.0,allocate
6647.0,229.9,4.0,deallocate
6647.0,229.9,0.0,allocate
6647.0,229.9,0.0,deallocate
6647.0,229.9,4.0,allocate
6647.0,230.0,4.0,deallocate
6647.0,230.0,0.0,allocate
6647.0,230.0,0.0,deallocate
6647.0,230.0,4.0,allocate
6647.0,230.1,4.0,deallocate
6647.0,230.1,0.0,allocate
6647.0,230.1,0.0,deallocate
6647.0,230.1,4.0,allocate
6647.0,230.2,4.0,deallocate
6647.0,230.2,0.0,allocate
6647.0,230.2,0.0,deallocate
6647.0,230.2,4.0,allocate
6647.0,231.3,4.0,deallocate
6647.0,231.3,5.0,allocate
6647.0,231.3,5.0,deallocate
6647.0,231.3,4.0,allocate
6647.0,231.4,4.0,deallocate
6647.0,231.4,5.0,allocate
6647.0,231.4,5.0,deallocate
6647.0,231.4,4.0,allocate
6647.0,231.5,4.0,deallocate
6647.0,231.5,5.0,allocate
6647.0,231.5,5.0,deallocate
6647.0,231.5,4.0,allocate
6647.0,231.6,4.0,deallocate
6647.0,231.6,5.0,allocate
6647.0,231.6,5.0,deallocate
6647.0,231.6,4.0,allocate
6647.0,231.7,4.0,deallocate
6647.0,231.7,5.0,allocate
6647.0,231.7,5.0,deallocate
6647.0,231.7,4.0,allocate
6647.0,231.8,4.0,deallocate
6647.0,231.8,5.0,allocate
6647.0,231.8,5.0,deallocate
6647.0,231.8,4.0,allocate
6647.0,231.9,4.0,deallocate
6647.0,231.9,5.0,allocate
6647.0,231.9,5.0,deallocate
6647.0,231.9,4.0,allocate
6647.0,232.0,4.0,deallocate
6647.0,232.0,5.0,allocate
6647.0,232.0,5.0,deallocate
6647.0,232.0,4.0,allocate
6647.0,232.1,4.0,deallocate
6647.0,232.1,5.0,allocate
6647.0,232.1,5.0,deallocate
6647.0,232.1,4.0,allocate
6647.0,232.2,4.0,deallocate
6647.0,232.2,5.0,allocate
6647.0,232.2,5.0,deallocate
6647.0,232.2,4.0,allocate
6647.0,232.3,4.0,deallocate
6647.0,232.3,5.0,allocate
6647.0,232.3,5.0,deallocate
6647.0,232.3,4.0,allocate
6647.0,232.4,4.0,deallocate
6647.0,232.4,5.0,allocate
6647.0,232.4,5.0,deallocate
6647.0,232.4,4.0,allocate
6647.0,232.5,4.0,deallocate
6647.0,232.5,5.0,allocate
6647.0,232.5,5.0,deallocate
6647.0,232.5,4.0,allocate
6647.0,232.6,4.0,deallocate
6647.0,232.6,5.0,allocate
6647.0,232.6,5.0,deallocate
6647.0,232.6,4.0,allocate
6647.0,232.7,4.0,deallocate
6647.0,232.7,5.0,allocate
6647.0,232.7,5.0,deallocate
6647.0,232.7,4.0,allocate
6647.0,232.8,4.0,deallocate
6647.0,232.8,5.0,allocate
6647.0,232.8,5.0,deallocate
6647.0,232.8,4.0,allocate
6647.0,232.9,4.0,deallocate
6647.0,232.9,5.0,allocate
6647.0,232.9,5.0,deallocate
6647.0,232.9,4.0,allocate
6647.0,233.0,4.0,deallocate
6647.0,233.0,5.0,allocate
6647.0,233.0,5.0,deallocate
6647.0,233.0,4.0,allocate
6647.0,233.1,4.0,deallocate
6647.0,233.1,5.0,allocate
6647.0,233.1,5.0,deallocate
6647.0,233.1,4.0,allocate
6647.0,233.2,4.0,deallocate
6647.0,233.2,5.0,allocate
6647.0,233.2,5.0,deallocate
6647.0,233.2,4.0,allocate
6647.0,233.3,4.0,deallocate
6647.0,233.3,5.0,allocate
